tweet_id,user,text,label,reply_to_tweet,reply_to_user
581549497941131264,FredSanford13,"@weekiwachee03 @RWSurferGirl @anyclinic its embarrassing that some conservative sites would publish it, makes them look like the daily kos",rumor,581548967516876800,weekiwachee03
581314176804626432,statisticsphd,"@slone well what to you know a convert to religion of peace, I lost my pool I bet he killed 150 people on behalf of mormonism",rumor,581302544116379648,slone
580322782392762368,Daily_Express,BREAKING: Germanwings airplane crashes in French Alps with 142 passengers http://t.co/v44gsbmtO0 http://t.co/I3t8rnaN5b,rumor,,
580339626960883712,Willxcvbnm,@CNN French PM???? Fucking retarded ass CNN.,non-rumor,580336326634962944,CNN
581844702980370432,gegco,@Hairbear64 &lt;&lt;&lt;&lt;U don't know me to call me names! Read the article and go after who wrote it. @seanhannity @greta @act4america @KrisParonto,rumor,581727289437786112,Hairbear64
580370930981048320,Doom_Pie,@BBCBreaking @germanwings Why would you mention a thing like that?  Two babies?  What purpose?  To get page hits?  Fuck off.,rumor,580370275121938432,BBCBreaking
580329365143064576,kjasminereemst,@Tobjizzle hope the families are ok and everyone will be paying their respects unless they have no respect for others,non-rumor,580329096024047616,Tobjizzle
581211996210774016,g_kearnan,@Soultrexon @DailyMirror funnily enough I met him a few days before... In a Salzburg beer hall...,rumor,581211609323970561,Soultrexon
581296614570008576,lifebythecreek,"@NoahWehrman @gatewaypundit I honestly would rather that he just snapped, was on mind bending drugs, etc. Flying is now terrifying.",rumor,581296168711356416,NoahWehrman
580373463694598144,abake6,Man......... RT @AP: BREAKING: Germanwings CEO: plane went into 8-minute descent before crashing.,rumor,580371847335821312,AP
581306428553437186,phyzal25,@JeremyAEllis says who? Can anyone with authority verify that info?,rumor,581305134283534337,JeremyAEllis
580351367719591936,Lufthansa_DE,Lufthansa and Germanwings have established a telephone hotline. The toll-free 00800 11 33 55 77 number is available to all the families...,non-rumor,,
581327830149021697,ocblues,@slone @mgillaspie German and Jewish.,rumor,581300992194572288,slone
581066803222327296,Nat_Edwards1,"@hereistheanswer @Tdubs1010 @kesgardner can't be, they heard the pilot in the cockpit breathing right until impact..",non-rumor,580916090848428033,hereistheanswer
580338762158239744,C7CorvetteZ06,"@foxandfriends @GregPalkot They debris field &amp; rapid descent indicate catastrophic cause like perhaps, Terrorism.",non-rumor,580337292838981633,foxandfriends
581458108838359041,127bama,@e2pilot  true. But I'm not buying the story put forth thus far. There's more to this.   @DefendWallSt @ThePatriot143 @AlysiaStern,rumor,581457368208285696,e2pilot
580346824269103105,FlySWISS,Our thoughts are with the passengers and crew of flight 4U-9525 and all relatives and colleagues #unitedbywings @germanwings @lufthansa,non-rumor,,
581300992194572288,slone,"MUSLIM CONVERT? A German news website, http://t.co/sZQQ0pKwM1 claims Andreas Lubitz was a Muslim convert http://t.co/nX2CXzgiJr",rumor,,
580615913554206720,FabriziSem,RT @eucopresident: My deepest condolences to the families of the victims of the flight that crashed in France this morning.,non-rumor,580353986991112192,eucopresident
580325976975896577,GloriousesFree,@flightradar24 Any ATC available? Strange.....,rumor,580325090367315968,flightradar24
581252663335120897,ZarilZulkifli,@baelorrr if muslim semua akan cakap terrorist kan? um,non-rumor,581249720376553472,baelorrr
580420693743009792,SarahADR,@CNBCnow Possible explanation? #incapacitated #aerotoxic http://t.co/lc8B2vIsx0,rumor,580322927679279105,CNBCnow
580329243000737792,AfricaChannelTV,"“@Reuters: Germanwings plane crashes in France, up to 150 feared dead http://t.co/Br4FVq1w0k” #Germanwings",rumor,580327336505176064,Reuters
580699825030754304,AP,"Germanwings CEO says 72 Germans, 35 Spanish citizens and two Americans were aboard plane that crashed in France: http://t.co/JSc0IwmqJu",rumor,,
581206289117810688,Soultrexon,"Why do you believe I care, @jopel69? Are you so arrogant and cocksure as to think you can read my mind?",rumor,581204367509987328,jopel69
580321739969789952,OjitosNyc,@champ_ian wow 😓😓😓,rumor,580320893668364288,champ_ian
580366793316954112,malmstrom,@wdowell @flightradar24 What’s the weather like in Aubagne? It’s weird that the decrease started just as the plane went in over France.,non-rumor,580366339610656768,wdowell
580890397762682880,FairTaxNancy,"@sav01 @kesgardner That's how I read it, but I wasn't sure.",non-rumor,580889204458065921,sav01
580370428918558721,tkatsumi06j,@lufthansa @germanwings ゲルマンウィングス航空親会社のルフトハンザ公式アカウント、アルプス山中に墜落したエアバスA320の4U 9525便に乗客144名乗員6名の計150名が搭乗していたことを確認。安否確認用のホットラインを設置したとツイート。,rumor,580350426278719488,lufthansa
581457036480618496,127bama,"@e2pilot  idk, does it? @DefendWallSt @ThePatriot143 @AlysiaStern",rumor,581452693065072641,e2pilot
580853663926718464,idaeidea,@lizcastro #tuitsdecultura @LaVanguardia http://t.co/NVy0mR8rLL,non-rumor,580335409202348032,lizcastro
581298380980228096,salimay,'This story offers us only a cosmic meaninglessness and bewilderment.' @NewYorker @PGourevitch #Germanwingscrash http://t.co/zr8eCo4P9Q”,non-rumor,581286157151039488,NewYorker
580327016131649537,SinaSocratic,@RT_com im not convinced it was mechanical malfunction,rumor,580325458870460416,RT_com
580364866218799104,BiroSandor,@FoxNews A Germanwings Airbus A320 plane carrying at least 148 people crashed in mountainous southeastern France... http://t.co/M63s9jKvOI,non-rumor,580361142666563584,FoxNews
581063957684850688,hamishNews,#BREAKING #GERMANWINGS co-pilot confirmed name at Press Conference: FirstName: Andreas Guenter / LastName: Lubitz,rumor,,
581306205592641537,Kruising_Bye,@AllmanWade @parkman_sandi @Welsh58 @RavenHUWolf This dummy would appreciate a translation. I am Germanly challenged ;0),rumor,581300806470651904,AllmanWade
581482169014484993,SPLaws,@david_burns @MorningEdition @nprnews real question is WHY are so many Americans depressed? Cant all be contributed to chemical embalance,rumor,581443135529623552,david_burns
581428740477087744,ToddDJohnson1,@DrMartyFox @RickCanton We should remember the innocent deaths and not give any mention to the co pilot....gives them publicity.,rumor,581404604677660673,DrMartyFox
581251392549072896,Ghifarix,@guardian The usual knee-jerk Politicians-how about blaming it on @PutinRF_Eng Iran&amp;Syria the Islamic Orthodox Church-our favoured suspects,non-rumor,581245152158728192,guardian
580334736536510464,jessamangune,“@BBCWorld: Subscribe to our Twitter list for latest reports on #Germanwings' #Airbus crash http://t.co/jZQcSmtzLx http://t.co/pDtIvFAv6B”,non-rumor,580330591826128896,BBCWorld
580352532167311362,SkyNews,148 people were on board the #Germanwings plane which crashed in the French Alps. Here's what we know so far http://t.co/5sZVPg9XFR,rumor,,
580366278084292609,TopRT_PK,"@RT_com: ""BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France…"" #1 in #Pakistan http://t.co/lecIF3zael",rumor,580321844089212928,RT_com
580369528389046272,PollyR_Aviation,@jwparkin @airlivenet The last message they received from the Cockpit was 'Emergency Emergency'. That is all. No emergency..,rumor,580369289699573760,jwparkin
580883727624065024,NYDailyNews,DEVELOPING: Pilot locked out of cockpit in @Germanwings Alps crash: report. http://t.co/CcqpToOQTn http://t.co/XlNXG8Rz3v,rumor,,
580889978445684736,dan_langshaw,@globalscale36 @itvnews so that would explain the steady decent.,rumor,580887775139885056,globalscale36
580330315660558338,neilh1983,@Minus777 @london_thfc @marcepa49 @flightradar24 @isobelroe too early to say but lack of divert suggests something bad happened.,rumor,580329935551610880,Minus777
580330677247340544,MWmDenis,@TODAYshow use #4U9525 on your tweets,non-rumor,580327625626927104,TODAYshow
580337873691533313,PavloKlimkin,My most sincere condolences to the victims of flight #4U9525 catastrophe and their relatives. No words can help but we stand by you.,non-rumor,,
580332990867349504,9NewsAUS,Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in southern France: http://t.co/0CsH1Me9E8 #9News http://t.co/iGnR19xh4Q,non-rumor,,
580351174961950720,AbidaNKhan,@NBCNews @TODAYshow Horrifying. According to the news it's highly unlikely that anyone survived. #Praying #MiraclesDoHappen,non-rumor,580347051927597056,NBCNews
581296367101820928,subhashsolanki,@mediacrooks @DrShobha But all MUSLIMS have timer built in which explodes when nobody knows........,rumor,581287795991302144,mediacrooks
580790566012616704,dreamcatcher5,"@CNBCnow @Siestoylista MSM is portraying their lack of communications normal in emergency situation which is ""SO"" wrong...and curious",rumor,580322927679279105,CNBCnow
580340033384775680,latitudehopper,@mashable signaled 911?,rumor,580339547269144576,mashable
580323270974660608,BeeMH50,@SunnyTailor ZDZ einscalten,rumor,580322792467484672,SunnyTailor
580331724913176576,annaholligan,"Flight path, speed &amp; altitude http://t.co/CyetKsUUpG v @flightradar24 #germanwings http://t.co/4fWAhgx7Zr",non-rumor,580326370640818176,flightradar24
580368615783956480,BefriendsRadio,@Kiteaton @airlivenet Distress Call frm Pilot 4min befr. crash,rumor,580367848914186240,Kiteaton
581325580919967744,maria_wesley91,@geoffjohns @grantgust   I love I will pray before I sleep and when I wake up I will also pray 🙏🙏🙌🙌🙌,non-rumor,581325197661376512,geoffjohns
580422693385728000,Seek_and_Learn,@nicclive I agree. Heart breaking as it is. By invoking more feelings what so you achieve?@BBCBreaking learn real empathy @germanwings,rumor,580370468579991553,nicclive
580365743331536897,Raniaanter,"“@TIME: Germanwings Airbus A320 climbed to 38,000 feet before starting to descend and lose signal http://t.co/LbFuG0y9Rs”",non-rumor,580364934011334656,TIME
580379202005897216,propertyluxo,@jonostrower Hallo I hope you visit Luxor its amazing city in Egypt pleas check this site http://t.co/eoZN4vAot9  greeting Mostafa.,non-rumor,580339510883561472,jonostrower
580394803071959040,JuergenMeyer2,"@NYCAviation http://t.co/83ghI9xHbi ""Ich dachte es wären wie so oft hier Kampfjets",rumor,580320684305416192,NYCAviation
580383488093896704,Hughzie21,@AdamRoscoe90 sounds dodgy that mate.,non-rumor,580383329163300864,AdamRoscoe90
580331843616133120,SputnikInt,"UPDATE: 240 firefighters, 210 policemen are on their way to the crash site http://t.co/WKhAjiH6pQ #Germanwings #4U9525",non-rumor,,
580978964832743425,Nelxonmiranda,@foxandfriends Inside job.,non-rumor,580328029852856320,foxandfriends
581253085508534272,NewsHour,"“There's no black box for the human being,” says @milesobrien of the #Germanwings crash http://t.co/rVGxkdbmkF",non-rumor,,
580340536587857921,KrisKoles,@jonostrower Same in Asia and SE Asia...,non-rumor,580339510883561472,jonostrower
580325829579702272,otterom,@RT_com Hollande said 148 people.  Are you calling him a liar?,rumor,580325458870460416,RT_com
581310591899426817,KGfanlari,@zulazry @saadbjohan or that he has a muslim gf 😂😂 this is sad,rumor,581280115159531520,zulazry
580331188792922112,TheJanSimpson,I will not fly Airbus - Their wings rust from the inside out  - and is hard to detect it @Independent,non-rumor,580327611760545792,Independent
581293685041557504,JohnGGalt,BREAKING: #Germanwings co-pilot was recent Muslim convert http://t.co/aqvtsI7OcV http://t.co/BI5OLZJKJI,rumor,,
580324057603710977,Minus777,@flightradar24 Does it look like a decompression? Doesn't look like it was overspeeding at the last point seen on flightradar. @isobelroe,non-rumor,580323498905702400,flightradar24
580332678274240512,sirhenry33,@AirSmolik And apperently no turn to avoid terrain. Straight ahead into the mountains.,rumor,580332109782466561,AirSmolik
581264857447686144,MissJitter,@Billd111 @megynkelly That's a big fat nopity nope &amp; you make an excellent point. Would it have helped here? I don't know.,non-rumor,581264071116222464,Billd111
580925755003158529,jygermain,“@WIRED: Recovered black box shows a pilot was locked out of the Germanwings cockpit  http://t.co/CLoXMydgi6 http://t.co/25PHOnDwmN”,rumor,580882121222434816,WIRED
581448521259163650,Phil_Buck,Mental health/illness is a very serious issue “@USATODAY: #Germanwings co-pilot had 'serious depressive episode' http://t.co/C8yyJvMx49”,rumor,581394092648710144,USATODAY
580339861682540544,SebastianMamma,@BreakingNews @Reuters Devastating news to wake up to. My prayers to the families.,rumor,580320964875014145,BreakingNews
581384100122005504,PaulSte42038667,"@GROGParty @riwired c'mon mate, don't make these lost lives media-fodder because of assumptions. #patience",rumor,581372384046759936,GROGParty
580398363591487489,michielseelt,@thatjohn there must be still snow at that height..,non-rumor,580388756043083777,thatjohn
580366679542083584,aaronbustillos,"@glauren_ @cnnbrk you can probably cancel with out fees, but no doubt it will be safer then ever they will inspect all plains I'm sure",non-rumor,580362800331128832,glauren_
580329405865701376,annaholligan,"We're en route to #Dusseldorf RT @BBCBreaking: Likely 'no survivors' #Germanwings crash, French President Hollande http://t.co/ZGbWu5Mu2w",non-rumor,580326978546495488,BBCBreaking
581928595678969856,KrisParonto,@Hairbear64 @gegco @seanhannity @greta @act4america we also need to accept when our due diligence confirms our initial belief.. #Tanto,rumor,581845675081666560,Hairbear64
580477320735133696,Minus777,"@marcepa49 @flightradar24 @isobelroe It looks like someone was flying it manually, all the way into the ground.",rumor,580476902344941569,marcepa49
581434418079875072,Gibbsyxxx,@flybyday63 omg,rumor,581411131547320321,flybyday63
580368417556992000,BBCBreaking,#Germanwings crew didn't send distress signal; it was sent by air traffic control - civil aviation authorities to AFP http://t.co/cN6iVJDoo7,rumor,,
581248952210690048,luca_pisti,"@cnni Bull shit,l'aereo è esploso in volo,non c'è il cratere di IMPATTO,frammenti sparsi su vasta area,non c'è stato incendio a terra,",non-rumor,581247335998431232,cnni
